Id,Question,Student_Answer
666.826.250-80,20,B
666.826.250-80,21,B
666.826.250-80,22,B
666.826.250-80,23,E
666.826.250-80,24,B
666.826.250-80,25,E
666.826.250-80,26,D
666.826.250-80,27,D
666.826.250-80,28,A
666.826.250-80,29,C
666.826.250-80,30,D
666.826.250-80,31,C
666.826.250-80,32,E
666.826.250-80,33,D
666.826.250-80,34,C
666.826.250-80,35,D
666.826.250-80,36,D
666.826.250-80,37,E
666.826.250-80,38,E
666.826.250-80,39,E
666.826.250-80,40,E
666.826.250-80,41,D
666.826.250-80,42,E
666.826.250-80,43,B
666.826.250-80,44,A
666.826.250-80,45,A
666.826.250-80,46,B
666.826.250-80,47,D
666.826.250-80,48,E
666.826.250-80,49,E
666.826.250-80,50,B
666.826.250-80,51,D
666.826.250-80,52,C
666.826.250-80,53,B
666.826.250-80,54,B
666.826.250-80,55,C
666.826.250-80,56,C
666.826.250-80,57,A
666.826.250-80,58,D
666.826.250-80,59,B
666.826.250-80,60,C
668.265.823-87,1,B
668.265.823-87,2,C
668.265.823-87,3,E
668.265.823-87,4,A
668.265.823-87,5,A
668.265.823-87,6,D
668.265.823-87,7,D
668.265.823-87,8,C
668.265.823-87,9,C
668.265.823-87,10,E
668.265.823-87,11,D
668.265.823-87,12,D
668.265.823-87,13,E
668.265.823-87,14,D
668.265.823-87,15,A
668.265.823-87,16,A
668.265.823-87,17,E
668.265.823-87,18,D
668.265.823-87,19,E
668.265.823-87,20,E
668.265.823-87,21,A
668.265.823-87,22,D
668.265.823-87,23,C
668.265.823-87,24,D
668.265.823-87,25,D
668.265.823-87,26,D
668.265.823-87,27,C
668.265.823-87,28,A
668.265.823-87,29,A
668.265.823-87,30,D
668.265.823-87,31,A
668.265.823-87,32,B
668.265.823-87,33,C
668.265.823-87,34,B
668.265.823-87,35,C
668.265.823-87,36,E
668.265.823-87,37,B
668.265.823-87,38,D
668.265.823-87,39,B
668.265.823-87,40,B
668.265.823-87,41,E
668.265.823-87,42,A
668.265.823-87,43,C
668.265.823-87,44,B
668.265.823-87,45,C
668.265.823-87,46,B
668.265.823-87,47,B
668.265.823-87,48,D
668.265.823-87,49,C
668.265.823-87,50,A
668.265.823-87,51,A
668.265.823-87,52,A
668.265.823-87,53,E
668.265.823-87,54,A
668.265.823-87,55,A
668.265.823-87,56,D
668.265.823-87,57,B
668.265.823-87,58,B
668.265.823-87,59,D
668.265.823-87,60,B
668.743.168-55,1,C
668.743.168-55,2,A
668.743.168-55,3,D
668.743.168-55,4,A
668.743.168-55,5,D
668.743.168-55,6,C
668.743.168-55,7,B
668.743.168-55,8,B
668.743.168-55,9,A
668.743.168-55,10,C
668.743.168-55,11,A
668.743.168-55,12,D
668.743.168-55,13,B
668.743.168-55,14,B
668.743.168-55,15,A
668.743.168-55,16,C
668.743.168-55,17,B
668.743.168-55,18,D
668.743.168-55,19,E
668.743.168-55,20,B
668.743.168-55,21,A
668.743.168-55,22,C
668.743.168-55,23,B
668.743.168-55,24,D
668.743.168-55,25,D
668.743.168-55,26,D
668.743.168-55,27,D
668.743.168-55,28,A
668.743.168-55,29,A
668.743.168-55,30,B
668.743.168-55,31,B
668.743.168-55,32,A
668.743.168-55,33,A
668.743.168-55,34,C
668.743.168-55,35,A
668.743.168-55,36,D
668.743.168-55,37,A
668.743.168-55,38,C
668.743.168-55,39,E
668.743.168-55,40,B
668.743.168-55,41,A
668.743.168-55,42,E
668.743.168-55,43,A
668.743.168-55,44,C
668.743.168-55,45,C
668.743.168-55,46,B
668.743.168-55,47,A
668.743.168-55,48,E
668.743.168-55,49,C
668.743.168-55,50,B
668.743.168-55,51,E
668.743.168-55,52,A
668.743.168-55,53,A
668.743.168-55,54,B
668.743.168-55,55,B
668.743.168-55,56,E
668.743.168-55,57,D
668.743.168-55,58,A
668.743.168-55,59,A
668.743.168-55,60,D
669.437.533-92,1,E
669.437.533-92,2,B
669.437.533-92,3,E
669.437.533-92,4,D
669.437.533-92,5,C
669.437.533-92,6,B
669.437.533-92,7,A
669.437.533-92,8,A
669.437.533-92,9,A
669.437.533-92,10,C
669.437.533-92,11,C
669.437.533-92,12,B
669.437.533-92,13,D
669.437.533-92,14,B
669.437.533-92,15,C
669.437.533-92,16,B
669.437.533-92,17,A
669.437.533-92,18,B
669.437.533-92,19,C
669.437.533-92,20,D
669.437.533-92,21,E
669.437.533-92,22,C
669.437.533-92,23,B
669.437.533-92,24,A
669.437.533-92,25,B
669.437.533-92,26,C
669.437.533-92,27,A
669.437.533-92,28,D
669.437.533-92,29,B
669.437.533-92,30,D
669.437.533-92,31,B
669.437.533-92,32,B
669.437.533-92,33,B
669.437.533-92,34,E
669.437.533-92,35,C
669.437.533-92,36,E
669.437.533-92,37,C
669.437.533-92,38,C
669.437.533-92,39,E
669.437.533-92,40,A
669.437.533-92,41,D
669.437.533-92,42,B
669.437.533-92,43,C
669.437.533-92,44,B
669.437.533-92,45,E
669.437.533-92,46,A
669.437.533-92,47,B
669.437.533-92,48,A
669.437.533-92,49,B
669.437.533-92,50,C
669.437.533-92,51,E
669.437.533-92,52,D
669.437.533-92,53,A
669.437.533-92,54,A
669.437.533-92,55,A
669.437.533-92,56,C
669.437.533-92,57,A
669.437.533-92,58,E
669.437.533-92,59,B
669.437.533-92,60,E
673.1033.563-34,1,A
673.1033.563-34,2,E
673.1033.563-34,3,E
673.1033.563-34,4,C
673.1033.563-34,5,B
673.1033.563-34,6,B
673.1033.563-34,7,E
673.1033.563-34,8,C
673.1033.563-34,9,B
673.1033.563-34,10,B
673.1033.563-34,11,C
673.1033.563-34,12,D
673.1033.563-34,13,C
673.1033.563-34,14,A
673.1033.563-34,15,D
673.1033.563-34,16,B
673.1033.563-34,17,C
673.1033.563-34,18,B
673.1033.563-34,19,E
673.1033.563-34,20,C
673.1033.563-34,21,A
673.1033.563-34,22,B
673.1033.563-34,23,E
673.1033.563-34,24,D
673.1033.563-34,25,A
673.1033.563-34,26,E
673.1033.563-34,27,B
673.1033.563-34,28,B
673.1033.563-34,29,A
673.1033.563-34,30,D
673.1033.563-34,31,D
673.1033.563-34,32,C
673.1033.563-34,33,C
673.1033.563-34,34,D
673.1033.563-34,35,A
673.1033.563-34,36,A
673.1033.563-34,37,B
673.1033.563-34,38,A
673.1033.563-34,39,C
673.1033.563-34,40,C
673.1033.563-34,41,A
673.1033.563-34,42,C
673.1033.563-34,43,A
673.1033.563-34,44,E
673.1033.563-34,45,D
673.1033.563-34,46,A
673.1033.563-34,47,C
673.1033.563-34,48,A
673.1033.563-34,49,B
673.1033.563-34,50,C
673.1033.563-34,51,B
673.1033.563-34,52,D
673.1033.563-34,53,A
673.1033.563-34,54,C
673.1033.563-34,55,B
673.1033.563-34,56,C
673.1033.563-34,57,B
673.1033.563-34,58,B
673.1033.563-34,59,D
673.1033.563-34,60,A
675.643.640-59,1,A
675.643.640-59,2,A
675.643.640-59,3,D
675.643.640-59,4,A
675.643.640-59,5,E
675.643.640-59,6,D
675.643.640-59,7,C
675.643.640-59,8,E
675.643.640-59,9,D
675.643.640-59,10,B
675.643.640-59,11,D
675.643.640-59,12,C
675.643.640-59,13,A
675.643.640-59,14,D
675.643.640-59,15,C
675.643.640-59,16,E
675.643.640-59,17,D
675.643.640-59,18,E
675.643.640-59,19,E
675.643.640-59,20,B
675.643.640-59,21,C
675.643.640-59,22,D
675.643.640-59,23,C
675.643.640-59,24,D
675.643.640-59,25,D
675.643.640-59,26,D
675.643.640-59,27,D
675.643.640-59,28,B
675.643.640-59,29,C
675.643.640-59,30,E
675.643.640-59,31,B
675.643.640-59,32,A
675.643.640-59,33,D
675.643.640-59,34,E
675.643.640-59,35,C
675.643.640-59,36,D
675.643.640-59,37,D
675.643.640-59,38,B
675.643.640-59,39,C
675.643.640-59,40,B
675.643.640-59,41,D
675.643.640-59,42,A
675.643.640-59,43,E
675.643.640-59,44,A
675.643.640-59,45,E
675.643.640-59,46,A
675.643.640-59,47,C
675.643.640-59,48,D
675.643.640-59,49,C
675.643.640-59,50,D
675.643.640-59,51,B
675.643.640-59,52,B
675.643.640-59,53,B
675.643.640-59,54,A
675.643.640-59,55,D
675.643.640-59,56,D
675.643.640-59,57,A
675.643.640-59,58,E
675.643.640-59,59,D
675.643.640-59,60,D
688.118.5310-44,1,D
688.118.5310-44,2,B
688.118.5310-44,3,B
688.118.5310-44,4,B
688.118.5310-44,5,A
688.118.5310-44,6,C
688.118.5310-44,7,D
688.118.5310-44,8,B
688.118.5310-44,9,C
688.118.5310-44,10,E
688.118.5310-44,11,B
688.118.5310-44,12,E
688.118.5310-44,13,B
688.118.5310-44,14,D
688.118.5310-44,15,A
688.118.5310-44,16,A
688.118.5310-44,17,C
688.118.5310-44,18,B
688.118.5310-44,19,E
688.118.5310-44,20,D
688.118.5310-44,21,A
688.118.5310-44,22,D
688.118.5310-44,23,D
688.118.5310-44,24,C
688.118.5310-44,25,E
688.118.5310-44,26,C
688.118.5310-44,27,E
688.118.5310-44,28,C
688.118.5310-44,29,B
688.118.5310-44,30,E
688.118.5310-44,31,A
688.118.5310-44,32,A
688.118.5310-44,33,D
688.118.5310-44,34,C
688.118.5310-44,35,E
688.118.5310-44,36,E
688.118.5310-44,37,E
688.118.5310-44,38,A
688.118.5310-44,39,C
688.118.5310-44,40,C
688.118.5310-44,41,C
688.118.5310-44,42,A
688.118.5310-44,43,B
688.118.5310-44,44,D
688.118.5310-44,45,E
688.118.5310-44,46,E
688.118.5310-44,47,D
688.118.5310-44,48,C
688.118.5310-44,49,D
688.118.5310-44,50,B
688.118.5310-44,51,D
688.118.5310-44,52,C
688.118.5310-44,53,C
688.118.5310-44,54,A
688.118.5310-44,55,E
688.118.5310-44,56,B
688.118.5310-44,57,A
688.118.5310-44,58,D
688.118.5310-44,59,C
688.118.5310-44,60,B
688.645.354-20,1,B
688.645.354-20,2,C
688.645.354-20,3,E
688.645.354-20,4,E
688.645.354-20,5,C
688.645.354-20,6,E
688.645.354-20,7,A
688.645.354-20,8,C
688.645.354-20,9,C
688.645.354-20,10,D
688.645.354-20,11,D
688.645.354-20,12,E
688.645.354-20,13,D
688.645.354-20,14,C
688.645.354-20,15,D
688.645.354-20,16,C
688.645.354-20,17,A
688.645.354-20,18,A
688.645.354-20,19,D
688.645.354-20,20,A
688.645.354-20,21,D
688.645.354-20,22,E
688.645.354-20,23,C
688.645.354-20,24,A
688.645.354-20,25,E
688.645.354-20,26,D
688.645.354-20,27,B
688.645.354-20,28,D
688.645.354-20,29,A
688.645.354-20,30,D
688.645.354-20,31,E
688.645.354-20,32,B
688.645.354-20,33,A
688.645.354-20,34,A
688.645.354-20,35,C
688.645.354-20,36,B
688.645.354-20,37,E
688.645.354-20,38,C
688.645.354-20,39,E
688.645.354-20,40,D
688.645.354-20,41,E
688.645.354-20,42,D
688.645.354-20,43,A
688.645.354-20,44,E
688.645.354-20,45,B
688.645.354-20,46,C
688.645.354-20,47,D
688.645.354-20,48,C
688.645.354-20,49,D
688.645.354-20,50,E
688.645.354-20,51,A
688.645.354-20,52,C
688.645.354-20,53,A
688.645.354-20,54,A
688.645.354-20,55,B
688.645.354-20,56,B
688.645.354-20,57,B
688.645.354-20,58,D
688.645.354-20,59,D
688.645.354-20,60,A
693.834.533-22,1,B
693.834.533-22,2,A
693.834.533-22,3,A
693.834.533-22,4,C
693.834.533-22,5,B
693.834.533-22,6,A
693.834.533-22,7,B
693.834.533-22,8,E
693.834.533-22,9,A
693.834.533-22,10,C
693.834.533-22,11,D
693.834.533-22,12,C
693.834.533-22,13,D
693.834.533-22,14,D
693.834.533-22,15,B
693.834.533-22,16,C
693.834.533-22,17,A
693.834.533-22,18,B
693.834.533-22,19,D
693.834.533-22,20,C
693.834.533-22,21,E
693.834.533-22,22,A
693.834.533-22,23,E
693.834.533-22,24,D
693.834.533-22,25,E
693.834.533-22,26,B
693.834.533-22,27,B
693.834.533-22,28,E
693.834.533-22,29,B
693.834.533-22,30,C
693.834.533-22,31,C
693.834.533-22,32,D
693.834.533-22,33,B
693.834.533-22,34,D
693.834.533-22,35,B
693.834.533-22,36,B
693.834.533-22,37,B
693.834.533-22,38,B
693.834.533-22,39,A
693.834.533-22,40,A
693.834.533-22,41,E
693.834.533-22,42,D
693.834.533-22,43,C
693.834.533-22,44,C
693.834.533-22,45,A
693.834.533-22,46,C
693.834.533-22,47,B
693.834.533-22,48,E
693.834.533-22,49,A
693.834.533-22,50,D
693.834.533-22,51,E
693.834.533-22,52,A
693.834.533-22,53,E
693.834.533-22,54,D
693.834.533-22,55,D
693.834.533-22,56,A
693.834.533-22,57,E
693.834.533-22,58,E
693.834.533-22,59,C
693.834.533-22,60,D
695.292.474-41,1,C
695.292.474-41,2,A
695.292.474-41,3,D
695.292.474-41,4,D
695.292.474-41,5,A
695.292.474-41,6,A
695.292.474-41,7,B
695.292.474-41,8,A
695.292.474-41,9,C
695.292.474-41,10,D
695.292.474-41,11,C
695.292.474-41,12,E
695.292.474-41,13,A
695.292.474-41,14,C
695.292.474-41,15,E
695.292.474-41,16,A
695.292.474-41,17,D
695.292.474-41,18,E
695.292.474-41,19,E
695.292.474-41,20,D
695.292.474-41,21,B
695.292.474-41,22,B
695.292.474-41,23,C
695.292.474-41,24,E
695.292.474-41,25,B
695.292.474-41,26,C
695.292.474-41,27,C
695.292.474-41,28,A
695.292.474-41,29,E
695.292.474-41,30,C
695.292.474-41,31,E
695.292.474-41,32,C
695.292.474-41,33,A
695.292.474-41,34,E
695.292.474-41,35,E
695.292.474-41,36,B
695.292.474-41,37,A
695.292.474-41,38,D
695.292.474-41,39,D
695.292.474-41,40,B
695.292.474-41,41,C
695.292.474-41,42,E
695.292.474-41,43,A
695.292.474-41,44,B
695.292.474-41,45,A
695.292.474-41,46,B
695.292.474-41,47,E
695.292.474-41,48,E
695.292.474-41,49,D
695.292.474-41,50,D
695.292.474-41,51,A
695.292.474-41,52,A
695.292.474-41,53,C
695.292.474-41,54,C
695.292.474-41,55,C
695.292.474-41,56,B
695.292.474-41,57,C
695.292.474-41,58,C
695.292.474-41,59,E
695.292.474-41,60,D
698.831.740-41,1,C
698.831.740-41,2,B
698.831.740-41,3,C
698.831.740-41,4,D
698.831.740-41,5,D
698.831.740-41,6,D
698.831.740-41,7,C
698.831.740-41,8,D
698.831.740-41,9,E
698.831.740-41,10,C
698.831.740-41,11,B
698.831.740-41,12,B
698.831.740-41,13,B
698.831.740-41,14,B
698.831.740-41,15,D
698.831.740-41,16,A
698.831.740-41,17,C
698.831.740-41,18,D
698.831.740-41,19,D
698.831.740-41,20,E
698.831.740-41,21,D
698.831.740-41,22,B
698.831.740-41,23,D
698.831.740-41,24,D
698.831.740-41,25,C
698.831.740-41,26,E
698.831.740-41,27,B
698.831.740-41,28,D
698.831.740-41,29,A
698.831.740-41,30,D
698.831.740-41,31,E
698.831.740-41,32,E
698.831.740-41,33,C
698.831.740-41,34,A
698.831.740-41,35,E
698.831.740-41,36,B
698.831.740-41,37,A
698.831.740-41,38,B
698.831.740-41,39,A
698.831.740-41,40,C
698.831.740-41,41,C
698.831.740-41,42,B
698.831.740-41,43,C
698.831.740-41,44,E
698.831.740-41,45,B
698.831.740-41,46,E
698.831.740-41,47,D
698.831.740-41,48,A
698.831.740-41,49,D
698.831.740-41,50,E
698.831.740-41,51,D
698.831.740-41,52,B
698.831.740-41,53,A
698.831.740-41,54,E
698.831.740-41,55,A
698.831.740-41,56,C
698.831.740-41,57,C
698.831.740-41,58,A
698.831.740-41,59,C
698.831.740-41,60,C
717.871.192-13,1,A
717.871.192-13,2,A
717.871.192-13,3,A
717.871.192-13,4,A
717.871.192-13,5,D
717.871.192-13,6,B
717.871.192-13,7,A
717.871.192-13,8,C
717.871.192-13,9,E
717.871.192-13,10,C
717.871.192-13,11,C
717.871.192-13,12,C
717.871.192-13,13,B
717.871.192-13,14,D
717.871.192-13,15,E
717.871.192-13,16,C
717.871.192-13,17,C
717.871.192-13,18,D
717.871.192-13,19,B
717.871.192-13,20,A
717.871.192-13,21,A
717.871.192-13,22,A
717.871.192-13,23,E
717.871.192-13,24,A
717.871.192-13,25,B
717.871.192-13,26,B
717.871.192-13,27,D
717.871.192-13,28,D
717.871.192-13,29,C
717.871.192-13,30,B
717.871.192-13,31,D
717.871.192-13,32,C
717.871.192-13,33,E
717.871.192-13,34,C
717.871.192-13,35,C
717.871.192-13,36,D
717.871.192-13,37,D
717.871.192-13,38,E
717.871.192-13,39,C
717.871.192-13,40,A
717.871.192-13,41,C
717.871.192-13,42,D
717.871.192-13,43,C
717.871.192-13,44,D
717.871.192-13,45,D
717.871.192-13,46,E
717.871.192-13,47,A
717.871.192-13,48,E
717.871.192-13,49,C
717.871.192-13,50,C
717.871.192-13,51,A
717.871.192-13,52,D
717.871.192-13,53,B
717.871.192-13,54,A
717.871.192-13,55,E
717.871.192-13,56,C
717.871.192-13,57,D
717.871.192-13,58,D
717.871.192-13,59,E
717.871.192-13,60,A
727.526.1910-16,1,E
727.526.1910-16,2,C
727.526.1910-16,3,C
727.526.1910-16,4,D
727.526.1910-16,5,B
727.526.1910-16,6,B
727.526.1910-16,7,E
727.526.1910-16,8,E
727.526.1910-16,9,A
727.526.1910-16,10,C
727.526.1910-16,11,A
727.526.1910-16,12,D
727.526.1910-16,13,A
727.526.1910-16,14,A
727.526.1910-16,15,A
727.526.1910-16,16,B
727.526.1910-16,17,C
727.526.1910-16,18,E
727.526.1910-16,19,E
727.526.1910-16,20,B
727.526.1910-16,21,D
727.526.1910-16,22,D
727.526.1910-16,23,D
727.526.1910-16,24,A
727.526.1910-16,25,E
727.526.1910-16,26,D
727.526.1910-16,27,D
727.526.1910-16,28,B
727.526.1910-16,29,B
727.526.1910-16,30,E
727.526.1910-16,31,C
727.526.1910-16,32,C
727.526.1910-16,33,B
727.526.1910-16,34,E
727.526.1910-16,35,C
727.526.1910-16,36,B
727.526.1910-16,37,D
727.526.1910-16,38,D
727.526.1910-16,39,A
727.526.1910-16,40,A
727.526.1910-16,41,A
727.526.1910-16,42,C
727.526.1910-16,43,E
727.526.1910-16,44,B
727.526.1910-16,45,B
727.526.1910-16,46,E
727.526.1910-16,47,A
727.526.1910-16,48,E
727.526.1910-16,49,D
727.526.1910-16,50,E
727.526.1910-16,51,E
727.526.1910-16,52,D
727.526.1910-16,53,B
727.526.1910-16,54,E
727.526.1910-16,55,A
727.526.1910-16,56,E
727.526.1910-16,57,C
727.526.1910-16,58,B
727.526.1910-16,59,E
727.526.1910-16,60,C
728.6101.395-55,1,E
728.6101.395-55,2,A
728.6101.395-55,3,E
728.6101.395-55,4,C
728.6101.395-55,5,C
728.6101.395-55,6,D
728.6101.395-55,7,A
728.6101.395-55,8,A
728.6101.395-55,9,D
728.6101.395-55,10,A
728.6101.395-55,11,E
728.6101.395-55,12,A
728.6101.395-55,13,A
728.6101.395-55,14,A
728.6101.395-55,15,A
728.6101.395-55,16,E
728.6101.395-55,17,B
728.6101.395-55,18,A
728.6101.395-55,19,C
728.6101.395-55,20,E
728.6101.395-55,21,B
728.6101.395-55,22,E
728.6101.395-55,23,B
728.6101.395-55,24,E
728.6101.395-55,25,B
728.6101.395-55,26,E
728.6101.395-55,27,D
728.6101.395-55,28,C
728.6101.395-55,29,C
728.6101.395-55,30,D
728.6101.395-55,31,E
728.6101.395-55,32,D
728.6101.395-55,33,E
728.6101.395-55,34,A
728.6101.395-55,35,C
728.6101.395-55,36,A
728.6101.395-55,37,A
728.6101.395-55,38,B
728.6101.395-55,39,D
728.6101.395-55,40,A
728.6101.395-55,41,B
728.6101.395-55,42,A
728.6101.395-55,43,B
728.6101.395-55,44,D
728.6101.395-55,45,C
728.6101.395-55,46,E
728.6101.395-55,47,C
728.6101.395-55,48,A
728.6101.395-55,49,A
728.6101.395-55,50,A
728.6101.395-55,51,E
728.6101.395-55,52,C
728.6101.395-55,53,A
728.6101.395-55,54,C
728.6101.395-55,55,D
728.6101.395-55,56,E
728.6101.395-55,57,D
728.6101.395-55,58,D
728.6101.395-55,59,B
728.6101.395-55,60,A
755.449.445-72,1,C
755.449.445-72,2,D
755.449.445-72,3,D
755.449.445-72,4,E
755.449.445-72,5,A
755.449.445-72,6,E
755.449.445-72,7,C
755.449.445-72,8,A
755.449.445-72,9,D
755.449.445-72,10,B
755.449.445-72,11,D
755.449.445-72,12,E
755.449.445-72,13,C
755.449.445-72,14,A
755.449.445-72,15,A
755.449.445-72,16,D
755.449.445-72,17,B
755.449.445-72,18,E
755.449.445-72,19,C
755.449.445-72,20,A
755.449.445-72,21,D
755.449.445-72,22,C
755.449.445-72,23,A
755.449.445-72,24,A
755.449.445-72,25,E
755.449.445-72,26,D
755.449.445-72,27,B
755.449.445-72,28,C
755.449.445-72,29,E
755.449.445-72,30,B
755.449.445-72,31,C
755.449.445-72,32,E
755.449.445-72,33,D
755.449.445-72,34,C
755.449.445-72,35,D
755.449.445-72,36,A
755.449.445-72,37,E
755.449.445-72,38,C
755.449.445-72,39,E
755.449.445-72,40,A
755.449.445-72,41,D
755.449.445-72,42,E
755.449.445-72,43,A
755.449.445-72,44,A
755.449.445-72,45,D
755.449.445-72,46,D
755.449.445-72,47,B
755.449.445-72,48,C
755.449.445-72,49,A
755.449.445-72,50,A
755.449.445-72,51,B
755.449.445-72,52,A
755.449.445-72,53,E
755.449.445-72,54,A
755.449.445-72,55,C
755.449.445-72,56,E
755.449.445-72,57,C
755.449.445-72,58,E
755.449.445-72,59,B
755.449.445-72,60,D
7710.140.480-62,1,B
7710.140.480-62,2,C
7710.140.480-62,3,B
7710.140.480-62,4,A
7710.140.480-62,5,D
7710.140.480-62,6,D
7710.140.480-62,7,D
7710.140.480-62,8,B
7710.140.480-62,9,E
7710.140.480-62,10,E
7710.140.480-62,11,C
7710.140.480-62,12,E
7710.140.480-62,13,B
7710.140.480-62,14,A
7710.140.480-62,15,B
7710.140.480-62,16,B
7710.140.480-62,17,E
7710.140.480-62,18,D
7710.140.480-62,19,A
7710.140.480-62,20,E
7710.140.480-62,21,C
7710.140.480-62,22,B
7710.140.480-62,23,C
7710.140.480-62,24,E
7710.140.480-62,25,B
7710.140.480-62,26,B
7710.140.480-62,27,B
7710.140.480-62,28,C
7710.140.480-62,29,E
7710.140.480-62,30,C
7710.140.480-62,31,E
7710.140.480-62,32,C
7710.140.480-62,33,C
7710.140.480-62,34,B
7710.140.480-62,35,E
7710.140.480-62,36,E
7710.140.480-62,37,B
7710.140.480-62,38,B
7710.140.480-62,39,D
7710.140.480-62,40,B
7710.140.480-62,41,D
7710.140.480-62,42,D
7710.140.480-62,43,B
7710.140.480-62,44,E
7710.140.480-62,45,E
7710.140.480-62,46,D
7710.140.480-62,47,E
7710.140.480-62,48,C
7710.140.480-62,49,B
7710.140.480-62,50,E
7710.140.480-62,51,E
7710.140.480-62,52,C
7710.140.480-62,53,E
7710.140.480-62,54,A
7710.140.480-62,55,D
7710.140.480-62,56,E
7710.140.480-62,57,C
7710.140.480-62,58,E
7710.140.480-62,59,A
7710.140.480-62,60,E
772.073.790-00,1,C
772.073.790-00,2,B
772.073.790-00,3,C
772.073.790-00,4,C
772.073.790-00,5,E
772.073.790-00,6,E
772.073.790-00,7,E
772.073.790-00,8,A
772.073.790-00,9,C
772.073.790-00,10,C
772.073.790-00,11,C
772.073.790-00,12,A
772.073.790-00,13,D
772.073.790-00,14,E
772.073.790-00,15,E
772.073.790-00,16,E
772.073.790-00,17,E
772.073.790-00,18,A
772.073.790-00,19,A
772.073.790-00,20,A
772.073.790-00,21,D
772.073.790-00,22,B
772.073.790-00,23,E
772.073.790-00,24,B
772.073.790-00,25,D
772.073.790-00,26,C
772.073.790-00,27,E
772.073.790-00,28,B
772.073.790-00,29,B
772.073.790-00,30,D
772.073.790-00,31,D
772.073.790-00,32,B
772.073.790-00,33,B
772.073.790-00,34,B
772.073.790-00,35,D
772.073.790-00,36,B
772.073.790-00,37,C
772.073.790-00,38,D
772.073.790-00,39,E
772.073.790-00,40,C
772.073.790-00,41,C
772.073.790-00,42,E
772.073.790-00,43,E
772.073.790-00,44,B
772.073.790-00,45,A
772.073.790-00,46,A
772.073.790-00,47,C
772.073.790-00,48,A
772.073.790-00,49,B
772.073.790-00,50,B
772.073.790-00,51,D
772.073.790-00,52,C
772.073.790-00,53,D
772.073.790-00,54,A
772.073.790-00,55,B
772.073.790-00,56,B
772.073.790-00,57,B
772.073.790-00,58,E
772.073.790-00,59,D
772.073.790-00,60,E
7810.713.0710-710,1,A
7810.713.0710-710,2,B
7810.713.0710-710,3,E
7810.713.0710-710,4,D
7810.713.0710-710,5,A
7810.713.0710-710,6,A
7810.713.0710-710,7,D
7810.713.0710-710,8,D
7810.713.0710-710,9,C
7810.713.0710-710,10,E
7810.713.0710-710,11,E
7810.713.0710-710,12,C
7810.713.0710-710,13,D
7810.713.0710-710,14,C
7810.713.0710-710,15,B
7810.713.0710-710,16,D
7810.713.0710-710,17,A
7810.713.0710-710,18,E
7810.713.0710-710,19,E
7810.713.0710-710,20,C
7810.713.0710-710,21,D
7810.713.0710-710,22,B
7810.713.0710-710,23,E
7810.713.0710-710,24,A
7810.713.0710-710,25,B
7810.713.0710-710,26,A
7810.713.0710-710,27,B
7810.713.0710-710,28,E
7810.713.0710-710,29,E
7810.713.0710-710,30,B
7810.713.0710-710,31,E
7810.713.0710-710,32,D
7810.713.0710-710,33,E
7810.713.0710-710,34,A
7810.713.0710-710,35,A
7810.713.0710-710,36,D
7810.713.0710-710,37,D
7810.713.0710-710,38,A
7810.713.0710-710,39,C
7810.713.0710-710,40,D
7810.713.0710-710,41,E
7810.713.0710-710,42,C
7810.713.0710-710,43,A
7810.713.0710-710,44,E
7810.713.0710-710,45,A
7810.713.0710-710,46,E
7810.713.0710-710,47,A
7810.713.0710-710,48,C
7810.713.0710-710,49,D
7810.713.0710-710,50,A
7810.713.0710-710,51,B
7810.713.0710-710,52,B
7810.713.0710-710,53,B
7810.713.0710-710,54,B
7810.713.0710-710,55,E
7810.713.0710-710,56,B
7810.713.0710-710,57,C
7810.713.0710-710,58,D
7810.713.0710-710,59,B
7810.713.0710-710,60,B
818.1095.1021-85,1,D
818.1095.1021-85,2,D
818.1095.1021-85,3,C
818.1095.1021-85,4,B
818.1095.1021-85,5,E
818.1095.1021-85,6,C
818.1095.1021-85,7,D
818.1095.1021-85,8,D
818.1095.1021-85,9,C
818.1095.1021-85,10,C
818.1095.1021-85,11,E
818.1095.1021-85,12,C
818.1095.1021-85,13,A
818.1095.1021-85,14,D
818.1095.1021-85,15,C
818.1095.1021-85,16,E
818.1095.1021-85,17,C
818.1095.1021-85,18,C
818.1095.1021-85,19,A
818.1095.1021-85,20,E
818.1095.1021-85,21,D
818.1095.1021-85,22,B
818.1095.1021-85,23,C
818.1095.1021-85,24,D
818.1095.1021-85,25,A
818.1095.1021-85,26,B
818.1095.1021-85,27,A
818.1095.1021-85,28,D
818.1095.1021-85,29,C
818.1095.1021-85,30,A
818.1095.1021-85,31,B
818.1095.1021-85,32,E
818.1095.1021-85,33,D
818.1095.1021-85,34,E
818.1095.1021-85,35,C
818.1095.1021-85,36,C
818.1095.1021-85,37,A
818.1095.1021-85,38,C
818.1095.1021-85,39,C
818.1095.1021-85,40,D
818.1095.1021-85,41,E
818.1095.1021-85,42,C
818.1095.1021-85,43,B
818.1095.1021-85,44,B
818.1095.1021-85,45,E
818.1095.1021-85,46,C
818.1095.1021-85,47,A
818.1095.1021-85,48,B
818.1095.1021-85,49,C
818.1095.1021-85,50,B
818.1095.1021-85,51,D
818.1095.1021-85,52,E
818.1095.1021-85,53,C
818.1095.1021-85,54,D
818.1095.1021-85,55,D
818.1095.1021-85,56,C
818.1095.1021-85,57,B
818.1095.1021-85,58,B
818.1095.1021-85,59,B
